2/13/2024, 4:00 PM						
User Name						
Experimental Description						
Header A (units)	Header B (u)	Header C (u)	Header D (u)			
0.195499	350.000000	53.208608	343.488010	350.000000	0.200000	1.000000
0.196000	350.000000	53.381973	343.706810	350.000000	0.200000	1.000000
0.196500	350.000000	53.554897	344.113948	350.000000	0.200000	1.000000
0.197000	350.000000	53.727844	344.649347	350.000000	0.200000	1.000000
0.197500	350.000000	53.901203	345.222322	350.000000	0.200000	1.000000
0.198000	350.000000	54.074929	345.779834	350.000000	0.200000	1.000000
0.198500	350.000000	54.248619	346.234697	350.000000	0.200000	1.000000
0.199000	350.000000	54.421937	346.528780	350.000000	0.200000	1.000000
0.199500	350.000000	54.594604	346.700851	350.000000	0.200000	1.000000
0.200000	350.000000	54.766761	346.813967	350.000000	0.200000	1.000000
0.200500	350.000000	54.938894	346.958411	350.000000	0.200000	1.000000
0.201000	350.000000	55.111410	347.211002	350.000000	0.200000	1.000000
0.201509	350.000000	55.284284	347.539044	350.000000	0.200000	1.000000
0.202009	350.000000	55.457125	348.123591	350.000000	0.200000	1.000000
0.202509	350.000000	55.629971	348.421808	350.000000	0.200000	1.000000
0.203009	350.000000	55.802851	348.397743	350.000000	0.200000	1.000000
0.203509	350.000000	55.975428	348.110942	350.000000	0.200000	1.000000
0.204009	350.000000	56.147788	347.688480	350.000000	0.200000	1.000000
0.204509	350.000000	56.320366	347.231999	350.000000	0.200000	1.000000
0.205009	350.000000	56.493160	346.785178	350.000000	0.200000	1.000000
0.205509	350.000000	56.665807	346.378529	350.000000	0.200000	1.000000
0.206010	350.000000	56.838364	345.971231	350.000000	0.200000	1.000000
0.206510	350.000000	57.011243	345.471420	350.000000	0.200000	1.000000
0.207010	350.000000	57.184423	344.871452	350.000000	0.200000	1.000000
0.207510	350.000000	57.357518	344.303622	350.000000	0.200000	1.000000
0.208010	350.000000	57.530571	343.887839	350.000000	0.200000	1.000000
0.208510	350.000000	57.703978	343.649789	350.000000	0.200000	1.000000
0.209010	350.000000	57.878067	343.534745	350.000000	0.200000	1.000000
0.209510	350.000000	58.052740	343.445272	350.000000	0.200000	1.000000
0.210010	350.000000	58.227545	343.339641	350.000000	0.200000	1.000000
0.210510	350.000000	58.402462	343.240891	350.000000	0.200000	1.000000
0.211010	350.000000	58.577476	343.260803	350.000000	0.200000	1.000000
0.211510	350.000000	58.752207	343.542683	350.000000	0.200000	1.000000
0.212010	350.000000	58.926706	343.508673	350.000000	0.200000	1.000000
0.212510	350.000000	59.101380	343.644947	350.000000	0.200000	1.000000
0.213010	350.000000	59.276205	343.954847	350.000000	0.200000	1.000000
0.213511	350.000000	59.450797	344.407470	350.000000	0.200000	1.000000
0.214011	350.000000	59.624838	344.994723	350.000000	0.200000	1.000000
0.214511	350.000000	59.798069	345.775268	350.000000	0.200000	1.000000
0.215011	350.000000	59.970647	346.764256	350.000000	0.200000	1.000000
0.215511	350.000000	60.143077	347.849436	350.000000	0.200000	1.000000
0.216016	350.000000	60.315781	348.873442	350.000000	0.200000	1.000000
0.216517	350.000000	60.488748	349.943218	350.000000	0.200000	1.000000
0.217017	350.000000	60.661603	350.799504	350.000000	0.200000	1.000000
0.217517	350.000000	60.834033	351.394480	350.000000	0.200000	1.000000
0.218017	350.000000	61.005782	351.707017	350.000000	0.200000	1.000000
0.218517	350.000000	61.177009	351.750862	350.000000	0.200000	1.000000
0.219017	350.000000	61.348214	351.565131	350.000000	0.200000	1.000000
0.219517	350.000000	61.519819	351.168643	350.000000	0.200000	1.000000
0.220017	350.000000	61.691808	350.549032	350.000000	0.200000	1.000000
0.220517	350.000000	61.863799	349.763598	350.000000	0.200000	1.000000
0.221017	350.000000	62.035836	348.875915	350.000000	0.200000	1.000000
0.221517	350.000000	62.207955	347.891368	350.000000	0.200000	1.000000
0.222017	350.000000	62.379821	346.861712	350.000000	0.200000	1.000000
0.222517	350.000000	62.551521	345.897566	350.000000	0.200000	1.000000
0.223017	350.000000	62.723493	345.078214	350.000000	0.200000	1.000000
0.223517	350.000000	62.896097	344.406194	350.000000	0.200000	1.000000
0.224018	350.000000	63.069629	343.812446	350.000000	0.200000	1.000000
0.224518	350.000000	63.243957	343.203443	350.000000	0.200000	1.000000
0.225018	350.000000	63.418600	342.558967	350.000000	0.200000	1.000000
0.225518	350.000000	63.593513	341.921100	350.000000	0.200000	1.000000
0.226018	350.000000	63.768651	341.429822	350.000000	0.200000	1.000000
0.226518	350.000000	63.943615	340.887577	350.000000	0.200000	1.000000
0.227018	350.000000	64.118433	340.669046	350.000000	0.200000	1.000000
0.227518	350.000000	64.293494	340.757834	350.000000	0.200000	1.000000
0.228018	350.000000	64.468758	341.052572	350.000000	0.200000	1.000000
0.228518	350.000000	64.643825	341.484337	350.000000	0.200000	1.000000
0.229018	350.000000	64.818726	342.046922	350.000000	0.200000	1.000000
0.229518	350.000000	64.993490	342.774354	350.000000	0.200000	1.000000
0.230018	350.000000	65.167781	343.730565	350.000000	0.200000	1.000000
0.230518	350.000000	65.341685	344.899436	350.000000	0.200000	1.000000
0.231018	350.000000	65.515644	346.190937	350.000000	0.200000	1.000000
0.231519	350.000000	65.689664	347.519497	350.000000	0.200000	1.000000
0.232019	350.000000	65.863388	348.780129	350.000000	0.200000	1.000000
0.232519	350.000000	66.036880	349.830273	350.000000	0.200000	1.000000
0.233019	350.000000	66.210203	350.588800	350.000000	0.200000	1.000000
0.233519	350.000000	66.383044	351.079267	350.000000	0.200000	1.000000
0.234019	350.000000	66.555514	351.377711	350.000000	0.200000	1.000000
0.234519	350.000000	66.727710	351.558459	350.000000	0.200000	1.000000
0.235019	350.000000	66.899354	351.658321	350.000000	0.200000	1.000000
0.235519	350.000000	67.070586	351.711871	350.000000	0.200000	1.000000
0.236019	350.000000	67.241527	351.728682	350.000000	0.200000	1.000000
0.236519	350.000000	67.412283	351.647987	350.000000	0.200000	1.000000
0.237019	350.000000	67.583308	351.388750	350.000000	0.200000	1.000000
0.237519	350.000000	67.754616	350.949668	350.000000	0.200000	1.000000
0.238019	350.000000	67.926214	350.361774	350.000000	0.200000	1.000000
0.238520	350.000000	68.098466	349.593616	350.000000	0.200000	1.000000
0.239020	350.000000	68.271669	348.605027	350.000000	0.200000	1.000000
0.239520	350.000000	68.445692	347.413671	350.000000	0.200000	1.000000
0.240020	350.000000	68.620055	346.060379	350.000000	0.200000	1.000000
0.240520	350.000000	68.794349	344.617183	350.000000	0.200000	1.000000
0.241020	350.000000	68.968234	343.258589	350.000000	0.200000	1.000000
0.241520	350.000000	69.141792	342.142370	350.000000	0.200000	1.000000
0.242020	350.000000	69.315459	341.301579	350.000000	0.200000	1.000000
0.242520	350.000000	69.489600	340.739640	350.000000	0.200000	1.000000
0.243020	350.000000	69.664150	340.479847	350.000000	0.200000	1.000000
0.243520	350.000000	69.838686	340.542313	350.000000	0.200000	1.000000
0.244020	350.000000	70.012855	340.955440	350.000000	0.200000	1.000000
0.244520	350.000000	70.186367	341.756929	350.000000	0.200000	1.000000
0.245020	350.000000	70.359350	342.887475	350.000000	0.200000	1.000000
0.245520	350.000000	70.532282	344.200545	350.000000	0.200000	1.000000
0.246021	350.000000	70.705563	345.509116	350.000000	0.200000	1.000000
0.246521	350.000000	70.879524	346.621311	350.000000	0.200000	1.000000
0.247021	350.000000	71.054069	347.432431	350.000000	0.200000	1.000000
0.247521	350.000000	71.228747	347.909127	350.000000	0.200000	1.000000
0.248021	350.000000	71.403179	348.063010	350.000000	0.200000	1.000000
0.248521	350.000000	71.577051	347.994789	350.000000	0.200000	1.000000
0.249021	350.000000	71.750471	347.854711	350.000000	0.200000	1.000000
0.249521	350.000000	71.923897	347.752565	350.000000	0.200000	1.000000
0.250021	350.000000	72.097352	347.737274	350.000000	0.200000	1.000000
0.250521	350.000000	72.270490	347.830739	350.000000	0.200000	1.000000
0.251021	350.000000	72.443390	347.965830	350.000000	0.200000	1.000000
0.251521	350.000000	72.616122	348.075552	350.000000	0.200000	1.000000
0.252021	350.000000	72.788383	348.173059	350.000000	0.200000	1.000000
0.252521	350.000000	72.960290	348.326835	350.000000	0.200000	1.000000
0.253025	350.000000	73.132307	348.580372	350.000000	0.200000	1.000000
0.253525	350.000000	73.304823	349.002314	350.000000	0.200000	1.000000
0.254025	350.000000	73.478153	349.286478	350.000000	0.200000	1.000000
0.254525	350.000000	73.652189	349.293961	350.000000	0.200000	1.000000
0.255025	350.000000	73.826469	348.938538	350.000000	0.200000	1.000000
0.255526	350.000000	74.000963	348.215836	350.000000	0.200000	1.000000
0.256026	350.000000	74.175644	347.212452	350.000000	0.200000	1.000000
0.256526	350.000000	74.350123	346.118367	350.000000	0.200000	1.000000
0.257026	350.000000	74.524441	345.123987	350.000000	0.200000	1.000000
0.257526	350.000000	74.698996	344.322167	350.000000	0.200000	1.000000
0.258026	350.000000	74.873756	343.751987	350.000000	0.200000	1.000000
0.258526	350.000000	75.048329	343.411123	350.000000	0.200000	1.000000
0.259026	350.000000	75.222752	343.280439	350.000000	0.200000	1.000000
0.259526	350.000000	75.397057	343.411937	350.000000	0.200000	1.000000
0.260026	350.000000	75.570912	343.868565	350.000000	0.200000	1.000000
0.260526	350.000000	75.744406	344.619660	350.000000	0.200000	1.000000
0.261026	350.000000	75.917982	345.592829	350.000000	0.200000	1.000000
0.261526	350.000000	76.091648	346.701183	350.000000	0.200000	1.000000
0.262026	350.000000	76.265046	347.825985	350.000000	0.200000	1.000000
0.262527	350.000000	76.438242	348.842609	350.000000	0.200000	1.000000
0.263027	350.000000	76.611296	349.664722	350.000000	0.200000	1.000000
0.263527	350.000000	76.783898	350.039021	350.000000	0.200000	1.000000
0.264027	350.000000	76.956154	350.256394	350.000000	0.200000	1.000000
0.264527	350.000000	77.128524	350.353796	350.000000	0.200000	1.000000
0.265027	350.000000	77.301027	350.316218	350.000000	0.200000	1.000000
0.265527	350.000000	77.473678	350.153354	350.000000	0.200000	1.000000
0.266027	350.000000	77.646848	349.846841	350.000000	0.200000	1.000000
0.266527	350.000000	77.820480	349.348205	350.000000	0.200000	1.000000
0.267027	350.000000	77.994156	348.673244	350.000000	0.200000	1.000000
0.267527	350.000000	78.167526	347.942492	350.000000	0.200000	1.000000
0.268027	350.000000	78.340664	347.267954	350.000000	0.200000	1.000000
0.268527	350.000000	78.513996	346.646961	350.000000	0.200000	1.000000
0.269027	350.000000	78.687876	346.069741	350.000000	0.200000	1.000000
0.269527	350.000000	78.862233	345.540930	350.000000	0.200000	1.000000
0.270028	350.000000	79.036636	345.055487	350.000000	0.200000	1.000000
0.270528	350.000000	79.210723	344.653411	350.000000	0.200000	1.000000
0.271028	350.000000	79.384197	344.442483	350.000000	0.200000	1.000000
0.271528	350.000000	79.557180	344.501437	350.000000	0.200000	1.000000
0.272028	350.000000	79.730143	344.795856	350.000000	0.200000	1.000000
0.272528	350.000000	79.903482	345.238925	350.000000	0.200000	1.000000
0.273028	350.000000	80.077159	345.766260	350.000000	0.200000	1.000000
0.273528	350.000000	80.250775	346.308559	350.000000	0.200000	1.000000
0.274028	350.000000	80.424362	346.770970	350.000000	0.200000	1.000000
0.274528	350.000000	80.597944	347.129098	350.000000	0.200000	1.000000
0.275028	350.000000	80.771180	347.398308	350.000000	0.200000	1.000000
0.275528	350.000000	80.944153	347.573887	350.000000	0.200000	1.000000
0.276029	350.000000	81.117296	347.679192	350.000000	0.200000	1.000000
0.276529	350.000000	81.290609	347.770317	350.000000	0.200000	1.000000
0.277029	350.000000	81.464089	347.822793	350.000000	0.200000	1.000000
0.277529	350.000000	81.638092	347.729740	350.000000	0.200000	1.000000
0.278029	350.000000	81.812548	347.414910	350.000000	0.200000	1.000000
0.278529	350.000000	81.987029	346.935802	350.000000	0.200000	1.000000
0.279029	350.000000	82.161177	346.446838	350.000000	0.200000	1.000000
0.279529	350.000000	82.335057	346.097831	350.000000	0.200000	1.000000
0.280029	350.000000	82.508729	345.967658	350.000000	0.200000	1.000000
0.280529	350.000000	82.681885	346.080884	350.000000	0.200000	1.000000
0.281029	350.000000	82.854635	346.358536	350.000000	0.200000	1.000000
0.281529	350.000000	83.027441	346.675448	350.000000	0.200000	1.000000
0.282029	350.000000	83.200686	346.926607	350.000000	0.200000	1.000000
0.282529	350.000000	83.374325	347.110846	350.000000	0.200000	1.000000
0.283029	350.000000	83.547952	347.293471	350.000000	0.200000	1.000000
0.283531	350.000000	83.721587	347.470086	350.000000	0.200000	1.000000
0.284031	350.000000	83.895613	347.656821	350.000000	0.200000	1.000000
0.284531	350.000000	84.069978	347.763463	350.000000	0.200000	1.000000
0.285031	350.000000	84.244276	347.767601	350.000000	0.200000	1.000000
0.285531	350.000000	84.418527	347.625375	350.000000	0.200000	1.000000
0.286031	350.000000	84.592749	347.362733	350.000000	0.200000	1.000000
0.286531	350.000000	84.766597	347.012696	350.000000	0.200000	1.000000
0.287031	350.000000	84.940148	346.645558	350.000000	0.200000	1.000000
0.287531	350.000000	85.113833	346.333803	350.000000	0.200000	1.000000
0.288031	350.000000	85.288012	346.125178	350.000000	0.200000	1.000000
0.288531	350.000000	85.462979	346.004580	350.000000	0.200000	1.000000
0.289031	350.000000	85.638244	345.958583	350.000000	0.200000	1.000000
0.289531	350.000000	85.813029	346.049111	350.000000	0.200000	1.000000
0.290032	350.000000	85.987417	346.314763	350.000000	0.200000	1.000000
0.290532	350.000000	86.161480	346.685517	350.000000	0.200000	1.000000
0.291032	350.000000	86.335285	347.078541	350.000000	0.200000	1.000000
0.291532	350.000000	86.509254	347.413154	350.000000	0.200000	1.000000
0.292032	350.000000	86.683737	347.669223	350.000000	0.200000	1.000000
0.292532	350.000000	86.858658	347.855395	350.000000	0.200000	1.000000
0.293032	350.000000	87.033585	347.974740	350.000000	0.200000	1.000000
0.293532	350.000000	87.208517	348.024823	350.000000	0.200000	1.000000
0.294032	350.000000	87.383455	347.963004	350.000000	0.200000	1.000000
0.294532	350.000000	87.558036	347.982441	350.000000	0.200000	1.000000
0.295032	350.000000	87.732325	348.107571	350.000000	0.200000	1.000000
0.295532	350.000000	87.906380	348.342262	350.000000	0.200000	1.000000
0.296032	350.000000	88.079889	348.709506	350.000000	0.200000	1.000000
0.296532	350.000000	88.252965	349.140895	350.000000	0.200000	1.000000
0.297032	350.000000	88.426066	349.503773	350.000000	0.200000	1.000000
0.297533	350.000000	88.599218	349.728176	350.000000	0.200000	1.000000
0.298033	350.000000	88.772075	349.878144	350.000000	0.200000	1.000000
0.298533	350.000000	88.944717	350.068774	350.000000	0.200000	1.000000
0.299033	350.000000	89.117576	350.320205	350.000000	0.200000	1.000000
0.299533	350.000000	89.291009	350.501341	350.000000	0.200000	1.000000
0.300033	350.000000	89.464945	350.505972	350.000000	0.200000	1.000000
0.300533	350.000000	89.638956	350.288258	350.000000	0.200000	1.000000
0.301033	350.000000	89.813044	349.799779	350.000000	0.200000	1.000000
0.301533	350.000000	89.987210	349.080345	350.000000	0.200000	1.000000
0.302033	350.000000	90.161090	348.266825	350.000000	0.200000	1.000000
0.302533	350.000000	90.334748	347.491821	350.000000	0.200000	1.000000
0.303033	350.000000	90.508602	346.794374	350.000000	0.200000	1.000000
0.303533	350.000000	90.682997	346.176303	350.000000	0.200000	1.000000
0.304033	350.000000	90.857856	345.673996	350.000000	0.200000	1.000000
0.304534	350.000000	91.032742	345.326655	350.000000	0.200000	1.000000
0.305034	350.000000	91.207652	345.153546	350.000000	0.200000	1.000000
0.305534	350.000000	91.382946	345.137800	350.000000	0.200000	1.000000
0.306034	350.000000	91.558558	345.221279	350.000000	0.200000	1.000000
0.306534	350.000000	91.734064	345.369989	350.000000	0.200000	1.000000
0.307034	350.000000	91.909474	345.610144	350.000000	0.200000	1.000000
0.307534	350.000000	92.084799	345.962813	350.000000	0.200000	1.000000
0.308034	350.000000	92.259684	346.399954	350.000000	0.200000	1.000000
0.308534	350.000000	92.434204	346.862528	350.000000	0.200000	1.000000
0.309034	350.000000	92.608787	347.300035	350.000000	0.200000	1.000000
0.309534	350.000000	92.783428	347.753705	350.000000	0.200000	1.000000
0.310034	350.000000	92.957762	348.292046	350.000000	0.200000	1.000000
0.310534	350.000000	93.131847	348.904016	350.000000	0.200000	1.000000
0.311034	350.000000	93.306101	349.547914	350.000000	0.200000	1.000000
0.311534	350.000000	93.480867	350.141873	350.000000	0.200000	1.000000
0.312035	350.000000	93.656067	350.563668	350.000000	0.200000	1.000000
0.312535	350.000000	93.831265	350.757868	350.000000	0.200000	1.000000
0.313035	350.000000	94.006096	350.752659	350.000000	0.200000	1.000000
0.313535	350.000000	94.180259	350.665577	350.000000	0.200000	1.000000
0.314035	350.000000	94.353877	350.600881	350.000000	0.200000	1.000000
0.314535	350.000000	94.527419	350.519815	350.000000	0.200000	1.000000
0.315035	350.000000	94.700919	350.389389	350.000000	0.200000	1.000000
0.315535	350.000000	94.874044	350.288633	350.000000	0.200000	1.000000
0.316041	350.000000	95.046882	350.282701	350.000000	0.200000	1.000000
0.316541	350.000000	95.219873	350.512108	350.000000	0.200000	1.000000
0.317041	350.000000	95.393021	350.686682	350.000000	0.200000	1.000000
0.317541	350.000000	95.565966	350.840522	350.000000	0.200000	1.000000
0.318041	350.000000	95.738770	350.921122	350.000000	0.200000	1.000000
0.318541	350.000000	95.911850	350.834236	350.000000	0.200000	1.000000
0.319041	350.000000	96.085189	350.576028	350.000000	0.200000	1.000000
0.319541	350.000000	96.258769	350.157945	350.000000	0.200000	1.000000
0.320041	350.000000	96.432933	349.503598	350.000000	0.200000	1.000000
0.320541	350.000000	96.607599	348.570330	350.000000	0.200000	1.000000
0.321041	350.000000	96.782327	347.441159	350.000000	0.200000	1.000000
0.321541	350.000000	96.956749	346.311676	350.000000	0.200000	1.000000
0.322041	350.000000	97.130924	345.372646	350.000000	0.200000	1.000000
0.322542	350.000000	97.305265	344.699117	350.000000	0.200000	1.000000
0.323051	350.000000	97.480117	344.272225	350.000000	0.200000	1.000000
0.323552	350.000000	97.655399	344.357794	350.000000	0.200000	1.000000
0.324052	350.000000	97.830676	344.480772	350.000000	0.200000	1.000000
0.324552	350.000000	98.005581	344.728500	350.000000	0.200000	1.000000
0.325052	350.000000	98.179814	345.206017	350.000000	0.200000	1.000000
