3/14/2024, 4:29 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
2.373678	-113.000000	-112.380269	-134.041943	113.000000	0.250000	1.000000	5.670835	1.000000
2.374178	-113.000000	-112.434863	-132.325359	113.000000	0.250000	1.000000	6.019583	1.000000
2.374678	-113.000000	-112.489118	-130.744606	113.000000	0.250000	1.000000	6.387429	1.000000
2.375178	-113.000000	-112.543026	-129.439497	113.000000	0.250000	1.000000	6.748276	1.000000
2.375678	-113.000000	-112.596226	-128.124579	113.000000	0.250000	1.000000	7.098811	1.000000
2.376178	-113.000000	-112.648424	-126.790610	113.000000	0.250000	1.000000	7.452961	1.000000
2.376678	-113.000000	-112.699752	-125.596705	113.000000	0.250000	1.000000	7.820221	1.000000
2.377178	-113.000000	-112.750332	-124.647730	113.000000	0.250000	1.000000	8.182719	1.000000
2.377678	-113.000000	-112.800277	-123.708747	113.000000	0.250000	1.000000	8.532147	1.000000
2.378178	-113.000000	-112.849691	-122.664914	113.000000	0.250000	1.000000	8.900677	1.000000
2.378678	-113.000000	-112.898671	-121.906523	113.000000	0.250000	1.000000	9.227859	1.000000
2.379178	-113.000000	-112.946938	-120.710953	113.000000	0.250000	1.000000	9.529135	1.000000
2.379678	-113.000000	-112.994271	-119.294663	113.000000	0.250000	1.000000	9.850136	1.000000
2.380179	-113.000000	-113.040862	-118.205103	113.000000	0.250000	1.000000	10.144219	1.000000
2.380679	-113.000000	-113.086519	-116.882359	113.000000	0.250000	1.000000	10.436768	1.000000
2.381179	-113.000000	-113.130732	-115.698154	113.000000	0.250000	1.000000	10.734704	1.000000
2.381679	-113.000000	-113.173458	-114.743394	113.000000	0.250000	1.000000	11.027925	1.000000
2.382179	-113.000000	-113.215044	-113.854332	113.000000	0.250000	1.000000	11.316237	1.000000
2.382679	-113.000000	-113.255436	-113.034532	113.000000	0.250000	1.000000	11.605991	1.000000
2.383179	-113.000000	-113.294244	-112.405743	113.000000	0.250000	1.000000	11.863742	1.000000
2.383679	-113.000000	-113.331162	-111.584680	113.000000	0.250000	1.000000	12.132319	1.000000
2.384179	-113.000000	-113.366325	-111.089975	113.000000	0.250000	1.000000	12.369865	1.000000
2.384679	-113.000000	-113.400236	-110.345697	113.000000	0.250000	1.000000	12.592804	1.000000
2.385179	-113.000000	-113.432967	-109.548205	113.000000	0.250000	1.000000	12.792775	1.000000
2.385679	-113.000000	-113.464238	-108.624190	113.000000	0.250000	1.000000	12.993094	1.000000
2.386179	-113.000000	-113.494195	-107.847965	113.000000	0.250000	1.000000	13.130069	1.000000
2.386679	-113.000000	-113.523342	-106.371299	113.000000	0.250000	1.000000	13.250228	1.000000
2.387180	-113.000000	-113.551752	-104.765765	113.000000	0.250000	1.000000	13.304788	1.000000
2.387680	-113.000000	-113.579132	-102.455705	113.000000	0.250000	1.000000	13.326580	1.000000
2.388180	-113.000000	-113.605254	-99.874953	113.000000	0.250000	1.000000	13.324031	1.000000
2.388680	-113.000000	-113.629943	-97.147433	113.000000	0.250000	1.000000	13.288195	1.000000
2.389180	-113.000000	-113.653077	-94.175308	113.000000	0.250000	1.000000	13.237469	1.000000
2.389680	-113.000000	-113.674572	-91.196601	113.000000	0.250000	1.000000	13.176351	1.000000
2.390180	-113.000000	-113.694385	-88.272237	113.000000	0.250000	1.000000	13.117127	1.000000
2.390680	-113.000000	-113.712502	-85.556608	113.000000	0.250000	1.000000	13.050750	1.000000
2.391180	-113.000000	-113.728936	-82.935576	113.000000	0.250000	1.000000	12.968353	1.000000
2.391680	-113.000000	-113.743725	-80.294815	113.000000	0.250000	1.000000	12.902513	1.000000
2.392180	-113.000000	-113.756920	-78.034105	113.000000	0.250000	1.000000	12.827031	1.000000
2.392680	-113.000000	-113.768592	-75.819776	113.000000	0.250000	1.000000	12.769938	1.000000
2.393180	-113.000000	-113.778817	-73.992254	113.000000	0.250000	1.000000	12.685582	1.000000
2.393680	-113.000000	-113.787685	-71.973506	113.000000	0.250000	1.000000	12.584094	1.000000
2.394180	-113.000000	-113.795288	-69.879567	113.000000	0.250000	1.000000	12.460204	1.000000
2.394681	-113.000000	-113.801721	-67.634357	113.000000	0.250000	1.000000	12.287316	1.000000
2.395181	-113.000000	-113.807081	-64.896028	113.000000	0.250000	1.000000	12.110146	1.000000
2.395681	-113.000000	-113.811466	-62.210878	113.000000	0.250000	1.000000	11.879543	1.000000
2.396181	-113.000000	-113.814971	-58.956416	113.000000	0.250000	1.000000	11.620683	1.000000
2.396681	-113.000000	-113.817689	-55.436034	113.000000	0.250000	1.000000	11.334962	1.000000
2.397181	-113.000000	-113.819708	-51.657445	113.000000	0.250000	1.000000	11.024599	1.000000
2.397681	-113.000000	-113.821112	-47.639042	113.000000	0.250000	1.000000	10.717087	1.000000
2.398181	-113.000000	-113.821982	-43.714512	113.000000	0.250000	1.000000	10.401978	1.000000
2.398681	-113.000000	-113.822392	-39.745596	113.000000	0.250000	1.000000	10.091993	1.000000
2.399181	-113.000000	-113.822411	-35.883216	113.000000	0.250000	1.000000	9.774475	1.000000
2.399681	-113.000000	-113.822102	-31.962801	113.000000	0.250000	1.000000	9.490613	1.000000
2.400181	-113.000000	-113.821523	-28.490976	113.000000	0.250000	1.000000	9.195088	1.000000
2.400681	-113.000000	-113.820727	-24.897662	113.000000	0.250000	1.000000	8.929614	1.000000
2.401181	-113.000000	-113.819760	-21.697213	113.000000	0.250000	1.000000	8.674892	1.000000
2.401681	-113.000000	-113.818664	-18.644730	113.000000	0.250000	1.000000	8.440699	1.000000
2.402182	-113.000000	-113.817476	-15.857942	113.000000	0.250000	1.000000	8.230632	1.000000
2.402682	-113.000000	-113.816229	-13.378131	113.000000	0.250000	1.000000	8.022631	1.000000
2.403182	-113.000000	-113.814949	-10.927535	113.000000	0.250000	1.000000	7.842461	1.000000
2.403682	-113.000000	-113.813662	-8.824430	113.000000	0.250000	1.000000	7.673993	1.000000
2.404182	-113.000000	-113.812386	-6.865763	113.000000	0.250000	1.000000	7.537699	1.000000
2.404682	-113.000000	-113.811138	-5.304688	113.000000	0.250000	1.000000	7.392336	1.000000
2.405182	-113.000000	-113.809932	-3.626096	113.000000	0.250000	1.000000	7.283474	1.000000
2.405682	-113.000000	-113.808779	-2.396347	113.000000	0.250000	1.000000	7.178507	1.000000
2.406182	-113.000000	-113.807686	-1.208483	113.000000	0.250000	1.000000	7.093479	1.000000
2.406682	-113.000000	-113.806660	-0.261642	113.000000	0.250000	1.000000	7.033538	1.000000
2.407182	-113.000000	-113.805704	0.380474	113.000000	0.250000	1.000000	6.959067	1.000000
2.407682	-113.000000	-113.804821	1.211515	113.000000	0.250000	1.000000	6.910215	1.000000
2.408182	-113.000000	-113.804013	1.731574	113.000000	0.250000	1.000000	6.876530	1.000000
2.408682	-113.000000	-113.803277	2.070787	113.000000	0.250000	1.000000	6.834839	1.000000
2.409183	-113.000000	-113.802614	2.517596	113.000000	0.250000	1.000000	6.812201	1.000000
2.409683	-113.000000	-113.802021	2.734765	113.000000	0.250000	1.000000	6.795280	1.000000
2.410183	-113.000000	-113.801496	2.888092	113.000000	0.250000	1.000000	6.782545	1.000000
2.410683	-113.000000	-113.801034	2.996279	113.000000	0.250000	1.000000	6.769909	1.000000
2.411183	-113.000000	-113.800632	3.109796	113.000000	0.250000	1.000000	6.772115	1.000000
2.411683	-113.000000	-113.800287	3.044615	113.000000	0.250000	1.000000	6.782066	1.000000
2.412183	-113.000000	-113.799994	2.888673	113.000000	0.250000	1.000000	6.787522	1.000000
2.412683	-113.000000	-113.799748	2.793924	113.000000	0.250000	1.000000	6.789288	1.000000
2.413183	-113.000000	-113.799547	2.749897	113.000000	0.250000	1.000000	6.807746	1.000000
2.413683	-113.000000	-113.799384	2.502305	113.000000	0.250000	1.000000	6.812841	1.000000
2.414183	-113.000000	-113.799257	2.424987	113.000000	0.250000	1.000000	6.825176	1.000000
2.414683	-113.000000	-113.799162	2.260944	113.000000	0.250000	1.000000	6.828143	1.000000
2.415183	-113.000000	-113.799094	2.216573	113.000000	0.250000	1.000000	6.847362	1.000000
2.415683	-113.000000	-113.799050	1.972468	113.000000	0.250000	1.000000	6.869926	1.000000
2.416183	-113.000000	-113.799027	1.688982	113.000000	0.250000	1.000000	6.878711	1.000000
2.416684	-113.000000	-113.799022	1.579025	113.000000	0.250000	1.000000	6.898393	1.000000
2.417184	-113.000000	-113.799032	1.335012	113.000000	0.250000	1.000000	6.899118	1.000000
2.417684	-113.000000	-113.799055	1.328431	113.000000	0.250000	1.000000	6.914391	1.000000
2.418184	-113.000000	-113.799087	1.141769	113.000000	0.250000	1.000000	6.927916	1.000000
2.418684	-113.000000	-113.799127	0.977746	113.000000	0.250000	1.000000	6.930700	1.000000
2.419184	-113.000000	-113.799174	0.948145	113.000000	0.250000	1.000000	6.952653	1.000000
2.419684	-113.000000	-113.799225	0.680306	113.000000	0.250000	1.000000	6.962545	1.000000
2.420184	-113.000000	-113.799278	0.562993	113.000000	0.250000	1.000000	6.969241	1.000000
2.420684	-113.000000	-113.799334	0.485662	113.000000	0.250000	1.000000	6.981782	1.000000
2.421184	-113.000000	-113.799390	0.335619	113.000000	0.250000	1.000000	6.983352	1.000000
2.421684	-113.000000	-113.799446	0.322155	113.000000	0.250000	1.000000	6.988476	1.000000
2.422184	-113.000000	-113.799501	0.264327	113.000000	0.250000	1.000000	6.996184	1.000000
2.422684	-113.000000	-113.799554	0.174127	113.000000	0.250000	1.000000	7.004277	1.000000
2.423184	-113.000000	-113.799605	0.078898	113.000000	0.250000	1.000000	7.010788	1.000000
2.423685	-113.000000	-113.799653	0.003102	113.000000	0.250000	1.000000	7.021431	1.000000
2.424185	-113.000000	-113.799698	-0.124478	113.000000	0.250000	1.000000	7.009184	1.000000
2.424685	-113.000000	-113.799741	0.032669	113.000000	0.250000	1.000000	7.022029	1.000000
2.425185	-113.000000	-113.799780	-0.122992	113.000000	0.250000	1.000000	7.016392	1.000000
2.425685	-113.000000	-113.799816	-0.048864	113.000000	0.250000	1.000000	7.024675	1.000000
2.426185	-113.000000	-113.799849	-0.148421	113.000000	0.250000	1.000000	7.022399	1.000000
2.426685	-113.000000	-113.799879	-0.116830	113.000000	0.250000	1.000000	7.028082	1.000000
2.427185	-113.000000	-113.799905	-0.184694	113.000000	0.250000	1.000000	7.019826	1.000000
2.427685	-113.000000	-113.799929	-0.079297	113.000000	0.250000	1.000000	7.025377	1.000000
2.428185	-113.000000	-113.799950	-0.146158	113.000000	0.250000	1.000000	7.015312	1.000000
2.428685	-113.000000	-113.799968	-0.018830	113.000000	0.250000	1.000000	7.028329	1.000000
2.429185	-113.000000	-113.799984	-0.179225	113.000000	0.250000	1.000000	7.019238	1.000000
2.429685	-113.000000	-113.799997	-0.064553	113.000000	0.250000	1.000000	7.033286	1.000000
2.430185	-113.000000	-113.800008	-0.238264	113.000000	0.250000	1.000000	7.019949	1.000000
2.430685	-113.000000	-113.800018	-0.071163	113.000000	0.250000	1.000000	7.016264	1.000000
2.431186	-113.000000	-113.800025	-0.024451	113.000000	0.250000	1.000000	7.028195	1.000000
2.431686	-113.000000	-113.800031	-0.172392	113.000000	0.250000	1.000000	7.021948	1.000000
2.432186	-113.000000	-113.800036	-0.094100	113.000000	0.250000	1.000000	7.012606	1.000000
2.432686	-113.000000	-113.800039	0.022589	113.000000	0.250000	1.000000	7.032948	1.000000
2.433186	-113.000000	-113.800041	-0.230495	113.000000	0.250000	1.000000	7.015535	1.000000
2.433686	-113.000000	-113.800042	-0.013511	113.000000	0.250000	1.000000	7.021860	1.000000
2.434186	-113.000000	-113.800043	-0.092237	113.000000	0.250000	1.000000	7.023405	1.000000
2.434686	-113.000000	-113.800042	-0.111507	113.000000	0.250000	1.000000	7.025282	1.000000
2.435186	-113.000000	-113.800041	-0.134973	113.000000	0.250000	1.000000	7.019790	1.000000
2.435686	-113.000000	-113.800040	-0.066716	113.000000	0.250000	1.000000	7.018461	1.000000
2.436186	-113.000000	-113.800039	-0.050352	113.000000	0.250000	1.000000	7.013630	1.000000
2.436686	-113.000000	-113.800037	0.009597	113.000000	0.250000	1.000000	7.012419	1.000000
2.437186	-113.000000	-113.800034	0.024435	113.000000	0.250000	1.000000	7.016631	1.000000
2.437686	-113.000000	-113.800032	-0.028265	113.000000	0.250000	1.000000	7.014973	1.000000
2.438187	-113.000000	-113.800030	-0.007884	113.000000	0.250000	1.000000	7.017434	1.000000
2.438687	-113.000000	-113.800027	-0.038800	113.000000	0.250000	1.000000	7.005237	1.000000
2.439187	-113.000000	-113.800025	0.112831	113.000000	0.250000	1.000000	7.012404	1.000000
2.439687	-113.000000	-113.800022	0.023310	113.000000	0.250000	1.000000	7.013978	1.000000
2.440187	-113.000000	-113.800020	0.003456	113.000000	0.250000	1.000000	7.011584	1.000000
2.440687	-113.000000	-113.800018	0.033024	113.000000	0.250000	1.000000	7.005378	1.000000
2.441187	-113.000000	-113.800016	0.110073	113.000000	0.250000	1.000000	7.016769	1.000000
2.441687	-113.000000	-113.800014	-0.031992	113.000000	0.250000	1.000000	7.018724	1.000000
2.442187	-113.000000	-113.800012	-0.056549	113.000000	0.250000	1.000000	7.013567	1.000000
2.442687	-113.000000	-113.800010	0.007483	113.000000	0.250000	1.000000	7.021895	1.000000
2.443187	-113.000000	-113.800008	-0.096403	113.000000	0.250000	1.000000	7.012825	1.000000
2.443687	-113.000000	-113.800007	0.016383	113.000000	0.250000	1.000000	7.014991	1.000000
2.444187	-113.000000	-113.800006	-0.010732	113.000000	0.250000	1.000000	7.007040	1.000000
2.444687	-113.000000	-113.800004	0.088147	113.000000	0.250000	1.000000	7.005100	1.000000
2.445187	-113.000000	-113.800003	0.112199	113.000000	0.250000	1.000000	7.012852	1.000000
2.445688	-113.000000	-113.800002	0.015552	113.000000	0.250000	1.000000	7.015384	1.000000
2.446188	-113.000000	-113.800002	-0.016068	113.000000	0.250000	1.000000	7.006434	1.000000
2.446688	-113.000000	-113.800001	0.095315	113.000000	0.250000	1.000000	7.015855	1.000000
2.447188	-113.000000	-113.800000	-0.022081	113.000000	0.250000	1.000000	7.014678	1.000000
2.447688	-113.000000	-113.800000	-0.007470	113.000000	0.250000	1.000000	7.016243	1.000000
2.448188	-113.000000	-113.799999	-0.027008	113.000000	0.250000	1.000000	7.009466	1.000000
2.448688	-113.000000	-113.799999	0.057354	113.000000	0.250000	1.000000	7.020026	1.000000
2.449188	-113.000000	-113.799999	-0.074184	113.000000	0.250000	1.000000	7.015772	1.000000
2.449688	-113.000000	-113.799998	-0.021229	113.000000	0.250000	1.000000	7.008603	1.000000
2.450188	-113.000000	-113.799998	0.068019	113.000000	0.250000	1.000000	7.015629	1.000000
2.450688	-113.000000	-113.799998	-0.019483	113.000000	0.250000	1.000000	7.013173	1.000000
2.451188	-113.000000	-113.799998	0.011092	113.000000	0.250000	1.000000	7.016266	1.000000
2.451688	-113.000000	-113.799998	-0.027431	113.000000	0.250000	1.000000	7.011262	1.000000
2.452188	-113.000000	-113.799998	0.034889	113.000000	0.250000	1.000000	7.014512	1.000000
2.452689	-113.000000	-113.799998	-0.005573	113.000000	0.250000	1.000000	7.016662	1.000000
2.453189	-113.000000	-113.799998	-0.032350	113.000000	0.250000	1.000000	7.013758	1.000000
2.453689	-113.000000	-113.799998	0.003823	113.000000	0.250000	1.000000	7.002067	1.000000
2.454189	-113.000000	-113.799998	0.149426	113.000000	0.250000	1.000000	7.011913	1.000000
2.454689	-113.000000	-113.799998	0.026822	113.000000	0.250000	1.000000	7.018898	1.000000
2.455189	-113.000000	-113.799999	-0.060161	113.000000	0.250000	1.000000	7.015231	1.000000
2.455689	-113.000000	-113.799999	-0.014474	113.000000	0.250000	1.000000	7.006860	1.000000
2.456189	-113.000000	-113.799999	0.089783	113.000000	0.250000	1.000000	7.022573	1.000000
2.456689	-113.000000	-113.799999	-0.105886	113.000000	0.250000	1.000000	7.013767	1.000000
2.457189	-113.000000	-113.799999	0.003790	113.000000	0.250000	1.000000	7.004638	1.000000
2.457689	-113.000000	-113.799999	0.117482	113.000000	0.250000	1.000000	7.013423	1.000000
2.458189	-113.000000	-113.799999	0.008090	113.000000	0.250000	1.000000	7.021322	1.000000
2.458689	-113.000000	-113.799999	-0.090269	113.000000	0.250000	1.000000	7.007804	1.000000
2.459189	-113.000000	-113.799999	0.078092	113.000000	0.250000	1.000000	7.021356	1.000000
2.459689	-113.000000	-113.799999	-0.090673	113.000000	0.250000	1.000000	7.011785	1.000000
2.460190	-113.000000	-113.800000	0.028536	113.000000	0.250000	1.000000	7.012001	1.000000
2.460690	-113.000000	-113.800000	0.025848	113.000000	0.250000	1.000000	7.017416	1.000000
2.461190	-113.000000	-113.800000	-0.041573	113.000000	0.250000	1.000000	7.010996	1.000000
2.461690	-113.000000	-113.800000	0.038381	113.000000	0.250000	1.000000	7.003903	1.000000
2.462190	-113.000000	-113.800000	0.126713	113.000000	0.250000	1.000000	7.008805	1.000000
2.462690	-113.000000	-113.800000	0.065672	113.000000	0.250000	1.000000	7.010843	1.000000
2.463190	-113.000000	-113.800000	0.040300	113.000000	0.250000	1.000000	7.017065	1.000000
2.463690	-113.000000	-113.800000	-0.037187	113.000000	0.250000	1.000000	7.005247	1.000000
2.464190	-113.000000	-113.800000	0.110000	113.000000	0.250000	1.000000	7.005531	1.000000
2.464690	-113.000000	-113.800000	0.106467	113.000000	0.250000	1.000000	7.003994	1.000000
2.465190	-113.000000	-113.800000	0.125602	113.000000	0.250000	1.000000	7.016285	1.000000
2.465690	-113.000000	-113.800000	-0.027457	113.000000	0.250000	1.000000	7.018867	1.000000
2.466190	-113.000000	-113.800000	-0.059606	113.000000	0.250000	1.000000	7.008052	1.000000
2.466690	-113.000000	-113.800000	0.075080	113.000000	0.250000	1.000000	7.017482	1.000000
2.467191	-113.000000	-113.800000	-0.042363	113.000000	0.250000	1.000000	7.015048	1.000000
2.467691	-113.000000	-113.800000	-0.012051	113.000000	0.250000	1.000000	7.019451	1.000000
2.468191	-113.000000	-113.800000	-0.066882	113.000000	0.250000	1.000000	7.008851	1.000000
2.468691	-113.000000	-113.800000	0.065130	113.000000	0.250000	1.000000	7.018719	1.000000
2.469191	-113.000000	-113.800000	-0.057765	113.000000	0.250000	1.000000	7.024147	1.000000
2.469691	-113.000000	-113.800000	-0.125353	113.000000	0.250000	1.000000	7.027335	1.000000
2.470191	-113.000000	-113.800000	-0.165061	113.000000	0.250000	1.000000	7.022189	1.000000
2.470691	-113.000000	-113.800000	-0.100981	113.000000	0.250000	1.000000	7.015815	1.000000
2.471191	-113.000000	-113.800000	-0.021601	113.000000	0.250000	1.000000	7.021202	1.000000
2.471691	-113.000000	-113.800000	-0.088686	113.000000	0.250000	1.000000	7.012593	1.000000
2.472191	-113.000000	-113.800000	0.018530	113.000000	0.250000	1.000000	7.008300	1.000000
2.472691	-113.000000	-113.800000	0.071985	113.000000	0.250000	1.000000	7.014957	1.000000
2.473191	-113.000000	-113.800000	-0.010920	113.000000	0.250000	1.000000	7.012836	1.000000
2.473691	-113.000000	-113.800000	0.015499	113.000000	0.250000	1.000000	7.011746	1.000000
2.474191	-113.000000	-113.800000	0.029067	113.000000	0.250000	1.000000	7.017797	1.000000
2.474692	-113.000000	-113.800000	-0.046285	113.000000	0.250000	1.000000	7.015293	1.000000
2.475192	-113.000000	-113.800000	-0.015096	113.000000	0.250000	1.000000	7.012864	1.000000
2.475692	-113.000000	-113.800000	0.015147	113.000000	0.250000	1.000000	7.019545	1.000000
2.476192	-113.000000	-113.800000	-0.068051	113.000000	0.250000	1.000000	7.007485	1.000000
2.476692	-113.000000	-113.800000	0.082130	113.000000	0.250000	1.000000	7.015852	1.000000
2.477192	-113.000000	-113.800000	-0.022066	113.000000	0.250000	1.000000	7.022776	1.000000
2.477692	-113.000000	-113.800000	-0.108294	113.000000	0.250000	1.000000	7.014249	1.000000
2.478192	-113.000000	-113.800000	-0.002106	113.000000	0.250000	1.000000	7.008632	1.000000
2.478692	-113.000000	-113.800000	0.067850	113.000000	0.250000	1.000000	7.014703	1.000000
2.479192	-113.000000	-113.800000	-0.007757	113.000000	0.250000	1.000000	7.021105	1.000000
2.479692	-113.000000	-113.800000	-0.087481	113.000000	0.250000	1.000000	7.023035	1.000000
2.480192	-113.000000	-113.800000	-0.111522	113.000000	0.250000	1.000000	7.015724	1.000000
2.480692	-113.000000	-113.800000	-0.020472	113.000000	0.250000	1.000000	7.017505	1.000000
2.481192	-113.000000	-113.800000	-0.042648	113.000000	0.250000	1.000000	7.016045	1.000000
2.481693	-113.000000	-113.800000	-0.024471	113.000000	0.250000	1.000000	7.014816	1.000000
2.482193	-113.000000	-113.800000	-0.009172	113.000000	0.250000	1.000000	7.006470	1.000000
2.482693	-113.000000	-113.800000	0.094764	113.000000	0.250000	1.000000	7.020776	1.000000
2.483193	-113.000000	-113.800000	-0.083391	113.000000	0.250000	1.000000	7.020370	1.000000
2.483693	-113.000000	-113.800000	-0.078336	113.000000	0.250000	1.000000	7.006614	1.000000
2.484193	-113.000000	-113.800000	0.092972	113.000000	0.250000	1.000000	7.020103	1.000000
2.484693	-113.000000	-113.800000	-0.075005	113.000000	0.250000	1.000000	7.017571	1.000000
2.485193	-113.000000	-113.800000	-0.043481	113.000000	0.250000	1.000000	7.012022	1.000000
2.485693	-113.000000	-113.800000	0.025632	113.000000	0.250000	1.000000	7.015907	1.000000
2.486193	-113.000000	-113.800000	-0.022753	113.000000	0.250000	1.000000	7.012177	1.000000
2.486693	-113.000000	-113.800000	0.023700	113.000000	0.250000	1.000000	7.013348	1.000000
2.487193	-113.000000	-113.800000	0.009121	113.000000	0.250000	1.000000	7.005738	1.000000
2.487693	-113.000000	-113.800000	0.103888	113.000000	0.250000	1.000000	7.010529	1.000000
2.488193	-113.000000	-113.800000	0.044226	113.000000	0.250000	1.000000	7.022697	1.000000
2.488693	-113.000000	-113.800000	-0.107307	113.000000	0.250000	1.000000	7.011660	1.000000
2.489194	-113.000000	-113.800000	0.030142	113.000000	0.250000	1.000000	7.008834	1.000000
2.489694	-113.000000	-113.800000	0.065336	113.000000	0.250000	1.000000	7.017855	1.000000
2.490194	-113.000000	-113.800000	-0.047010	113.000000	0.250000	1.000000	7.017029	1.000000
2.490694	-113.000000	-113.800000	-0.036730	113.000000	0.250000	1.000000	7.018225	1.000000
2.491194	-113.000000	-113.800000	-0.051618	113.000000	0.250000	1.000000	7.005743	1.000000
2.491694	-113.000000	-113.800000	0.103825	113.000000	0.250000	1.000000	7.019702	1.000000
2.492194	-113.000000	-113.800000	-0.070012	113.000000	0.250000	1.000000	7.007790	1.000000
2.492694	-113.000000	-113.800000	0.078333	113.000000	0.250000	1.000000	7.011549	1.000000
2.493194	-113.000000	-113.800000	0.031518	113.000000	0.250000	1.000000	7.011299	1.000000
2.493694	-113.000000	-113.800000	0.034630	113.000000	0.250000	1.000000	7.020707	1.000000
2.494194	-113.000000	-113.800000	-0.082522	113.000000	0.250000	1.000000	7.008052	1.000000
2.494694	-113.000000	-113.800000	0.075063	113.000000	0.250000	1.000000	7.018454	1.000000
2.495194	-113.000000	-113.800000	-0.054471	113.000000	0.250000	1.000000	7.019567	1.000000
2.495694	-113.000000	-113.800000	-0.068330	113.000000	0.250000	1.000000	7.001999	1.000000
2.496195	-113.000000	-113.800000	0.150443	113.000000	0.250000	1.000000	7.001695	1.000000
2.496695	-113.000000	-113.800000	0.154239	113.000000	0.250000	1.000000	7.011629	1.000000
2.497195	-113.000000	-113.800000	0.030522	113.000000	0.250000	1.000000	7.021546	1.000000
2.497695	-113.000000	-113.800000	-0.092981	113.000000	0.250000	1.000000	7.023381	1.000000
2.498195	-113.000000	-113.800000	-0.115823	113.000000	0.250000	1.000000	7.016012	1.000000
2.498695	-113.000000	-113.800000	-0.024063	113.000000	0.250000	1.000000	7.021779	1.000000
2.499195	-113.000000	-113.800000	-0.095882	113.000000	0.250000	1.000000	7.013052	1.000000
2.499695	-113.000000	-113.800000	0.012801	113.000000	0.250000	1.000000	7.023802	1.000000
2.500195	-113.000000	-113.800000	-0.121071	113.000000	0.250000	1.000000	7.008508	1.000000
2.500695	-113.000000	-113.800000	0.069392	113.000000	0.250000	1.000000	7.022273	1.000000
2.501195	-113.000000	-113.800000	-0.102025	113.000000	0.250000	1.000000	7.017896	1.000000
2.501695	-113.000000	-113.800000	-0.047522	113.000000	0.250000	1.000000	7.016770	1.000000
2.502195	-113.000000	-113.800000	-0.033493	113.000000	0.250000	1.000000	7.017981	1.000000
2.502695	-113.000000	-113.800000	-0.048585	113.000000	0.250000	1.000000	7.015490	1.000000
2.503195	-113.000000	-113.800000	-0.017557	113.000000	0.250000	1.000000	7.014661	1.000000
2.503696	-113.000000	-113.800000	-0.007240	113.000000	0.250000	1.000000	7.013278	1.000000
2.504196	-113.000000	-113.800000	0.009987	113.000000	0.250000	1.000000	7.007761	1.000000
2.504696	-113.000000	-113.800000	0.078690	113.000000	0.250000	1.000000	7.023863	1.000000
2.505196	-113.000000	-113.800000	-0.121828	113.000000	0.250000	1.000000	7.014769	1.000000
2.505696	-113.000000	-113.800000	-0.008585	113.000000	0.250000	1.000000	7.012123	1.000000
2.506196	-113.000000	-113.800000	0.024373	113.000000	0.250000	1.000000	7.007967	1.000000
2.506696	-113.000000	-113.800000	0.076132	113.000000	0.250000	1.000000	7.004247	1.000000
2.507196	-113.000000	-113.800000	0.122451	113.000000	0.250000	1.000000	7.012549	1.000000
2.507696	-113.000000	-113.800000	0.019071	113.000000	0.250000	1.000000	7.012386	1.000000
2.508196	-113.000000	-113.800000	0.021101	113.000000	0.250000	1.000000	7.012166	1.000000
2.508696	-113.000000	-113.800000	0.023830	113.000000	0.250000	1.000000	7.019936	1.000000
2.509196	-113.000000	-113.800000	-0.072921	113.000000	0.250000	1.000000	7.017259	1.000000
2.509696	-113.000000	-113.800000	-0.039594	113.000000	0.250000	1.000000	7.013174	1.000000
2.510196	-113.000000	-113.800000	0.011282	113.000000	0.250000	1.000000	7.016984	1.000000
2.510696	-113.000000	-113.800000	-0.036167	113.000000	0.250000	1.000000	7.007084	1.000000
2.511197	-113.000000	-113.800000	0.087120	113.000000	0.250000	1.000000	7.010595	1.000000
2.511697	-113.000000	-113.800000	0.043405	113.000000	0.250000	1.000000	7.012138	1.000000
2.512197	-113.000000	-113.800000	0.024190	113.000000	0.250000	1.000000	7.008028	1.000000
2.512697	-113.000000	-113.800000	0.075371	113.000000	0.250000	1.000000	7.019192	1.000000
2.513197	-113.000000	-113.800000	-0.063661	113.000000	0.250000	1.000000	7.017637	1.000000
2.513697	-113.000000	-113.800000	-0.044299	113.000000	0.250000	1.000000	7.000006	1.000000
2.514197	-113.000000	-113.800000	0.175272	113.000000	0.250000	1.000000	7.022269	1.000000
2.514697	-113.000000	-113.800000	-0.101981	113.000000	0.250000	1.000000	7.015683	1.000000
2.515197	-113.000000	-113.800000	-0.019957	113.000000	0.250000	1.000000	7.010378	1.000000
2.515697	-113.000000	-113.800000	0.046101	113.000000	0.250000	1.000000	7.024174	1.000000
2.516197	-113.000000	-113.800000	-0.125701	113.000000	0.250000	1.000000	7.011263	1.000000
2.516697	-113.000000	-113.800000	0.035077	113.000000	0.250000	1.000000	7.007216	1.000000
2.517197	-113.000000	-113.800000	0.085479	113.000000	0.250000	1.000000	7.019776	1.000000
2.517697	-113.000000	-113.800000	-0.070937	113.000000	0.250000	1.000000	7.005876	1.000000
2.518198	-113.000000	-113.800000	0.102166	113.000000	0.250000	1.000000	7.027871	1.000000
2.518698	-113.000000	-113.800000	-0.171746	113.000000	0.250000	1.000000	7.015390	1.000000
2.519198	-113.000000	-113.800000	-0.016311	113.000000	0.250000	1.000000	7.021527	1.000000
